codigo_producto,caja_grosor_mm,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto
BR0104,5,398.0,297.0,209.0
BR0104,5,393.0,294.0,216.0
BR0104,5,398.0,297.0,224.0
BR0104,5,397.0,296.0,224.0
BR0104,5,390.0,292.0,225.0
BR0104,5,400.0,299.0,224.0
BR0105,5,390.0,292.0,195.0
BR0105,5,400.0,300.0,194.0
BR0105,5,396.0,295.0,194.0
BR0105,5,398.0,297.0,194.0
BR0105,5,391.0,292.0,198.0
BR0105,5,398.0,297.0,189.0
BR0105,5,398.0,297.0,199.0
BR0105,5,400.0,298.0,204.0
BR0105,5,400.0,300.0,204.0
BR0105,5,400.0,300.0,188.0
BR0105,5,390.0,292.0,202.0
BR0105,5,396.0,295.0,204.0
BR0105,5,394.0,295.0,194.0
BR0105,5,400.0,300.0,199.0
BR0105,5,396.0,295.0,189.0
BR0105,5,396.0,295.0,202.0
BR0105,5,393.0,294.0,201.0
BR0105,5,398.0,297.0,204.0
BR0106,5,389.0,256.0,261.0
BR0106,5,400.0,265.0,255.0
BR0106,5,393.0,258.0,254.0
BR0106,5,393.0,258.0,263.0
BR0106,5,400.0,265.0,260.0
BR0106,5,393.0,258.0,258.0
BR0106,5,400.0,265.0,240.0
BR0106,5,390.0,262.0,255.0
BR0106,5,400.0,265.0,250.0
BR0106,5,403.0,265.0,260.0
BR0106,5,400.0,265.0,245.0
BR0106,5,400.0,265.0,240.0
BR0107,5,400.0,265.0,265.0
BR0107,5,400.0,265.0,255.0
BR0107,5,393.0,258.0,268.0
BR0107,5,393.0,258.0,263.0
BR0107,5,400.0,265.0,260.0
BR0107,5,400.0,265.0,270.0
BR0107,5,403.0,265.0,270.0
BR0107,5,400.0,265.0,250.0
BR0107,5,403.0,265.0,260.0
BR0108,5,396.0,295.0,328.0
BR0108,5,405.0,274.0,340.0
BR0108,5,400.0,300.0,311.0
BR0108,5,400.0,298.0,326.0
BR0108,5,400.0,300.0,316.0
BR0109,5,396.0,295.0,328.0
BR0109,5,400.0,298.0,326.0
BR0109,5,400.0,300.0,316.0
BR0110,5,400.0,265.0,255.0
BR0110,5,393.0,258.0,254.0
BR0110,5,388.0,255.0,255.0
BR0110,5,393.0,258.0,249.0
BR0110,5,400.0,265.0,240.0
BR0110,5,390.0,262.0,255.0
BR0110,5,400.0,265.0,234.0
BR0110,5,390.0,262.0,245.0
BR0110,5,400.0,265.0,250.0
BR0110,5,400.0,265.0,245.0
BR0110,5,400.0,265.0,240.0
BR0111,5,393.0,258.0,234.0
BR0111,5,390.0,262.0,228.0
BR0111,5,400.0,265.0,224.0
BR0111,5,400.0,265.0,229.0
BR0111,5,400.0,265.0,219.0
BR0111,5,400.0,265.0,234.0
BR0111,5,400.0,265.0,214.0
BR0111,5,400.0,255.0,224.0
BR0111,5,393.0,258.0,224.0
BR0112,5,393.0,258.0,234.0
BR0112,5,390.0,262.0,238.0
BR0112,5,390.0,262.0,228.0
BR0112,5,400.0,265.0,224.0
BR0112,5,400.0,265.0,229.0
BR0112,5,400.0,265.0,219.0
BR0112,5,393.0,258.0,239.0
BR0112,5,390.0,262.0,236.0
BR0112,5,400.0,265.0,234.0
BR0113,5,400.0,300.0,296.0
BR0113,5,389.0,294.0,299.0
BR0113,5,396.0,295.0,293.0
BR0113,5,396.0,295.0,308.0
BR0113,5,398.0,297.0,303.0
BR0113,5,396.0,295.0,298.0
BR0113,5,398.0,297.0,288.0
BR0113,5,396.0,295.0,313.0
BR0113,5,390.0,292.0,315.0
BR0113,5,396.0,295.0,296.0
BR0113,5,400.0,300.0,311.0
BR0113,5,400.0,300.0,290.0
BR0113,5,398.0,297.0,293.0
BR0113,5,400.0,300.0,285.0
BR0113,5,400.0,300.0,301.0
BR0114,5,396.0,295.0,288.0
BR0114,5,405.0,300.0,265.0
BR0114,5,398.0,297.0,288.0
BR0114,5,398.0,297.0,283.0
BR0114,5,400.0,300.0,270.0
BR0114,5,396.0,295.0,283.0
BR0114,5,400.0,300.0,290.0
BR0114,5,400.0,300.0,280.0
BR0114,5,400.0,300.0,285.0
BR0114,5,398.0,297.0,278.0
BR0114,5,396.0,295.0,278.0
BR0115,5,400.0,300.0,296.0
BR0115,5,396.0,295.0,293.0
BR0115,5,396.0,295.0,308.0
BR0115,5,398.0,297.0,303.0
BR0115,5,396.0,295.0,298.0
BR0115,5,396.0,295.0,313.0
BR0115,5,390.0,292.0,315.0
BR0115,5,396.0,295.0,296.0
BR0115,5,400.0,300.0,311.0
BR0115,5,400.0,300.0,290.0
BR0115,5,398.0,297.0,293.0
BR0115,5,400.0,300.0,301.0
BR0115,5,400.0,300.0,316.0
BR0116,5,394.0,295.0,177.0
BR0116,5,390.0,292.0,182.0
BR0116,5,400.0,300.0,183.0
BR0116,5,394.0,295.0,189.0
BR0116,5,398.0,297.0,179.0
BR0116,5,394.0,293.0,189.0
BR0116,5,398.0,297.0,189.0
BR0116,5,400.0,300.0,173.0
BR0116,5,396.0,295.0,181.0
BR0116,5,396.0,295.0,179.0
BR0116,5,400.0,300.0,188.0
BR0116,5,398.0,297.0,184.0
BR0116,5,400.0,300.0,183.0
BR0116,5,396.0,295.0,184.0
BR0116,5,398.0,297.0,174.0
BR0116,5,396.0,295.0,174.0
BR0116,5,395.0,294.0,180.0
BR0116,5,396.0,295.0,189.0
BR0116,5,400.0,298.0,182.0
BR0116,5,400.0,300.0,178.0
BR0116,5,390.0,292.0,185.0
BR0117,5,396.0,295.0,273.0
BR0117,5,396.0,295.0,266.0
BR0117,5,400.0,299.0,260.0
BR0117,5,396.0,295.0,268.0
BR0117,5,396.0,295.0,288.0
BR0117,5,405.0,300.0,265.0
BR0117,5,390.0,292.0,281.0
BR0117,5,398.0,297.0,288.0
BR0117,5,398.0,297.0,283.0
BR0117,5,400.0,300.0,270.0
BR0117,5,396.0,295.0,283.0
BR0117,5,400.0,300.0,260.0
BR0117,5,389.0,290.0,281.0
BR0117,5,400.0,300.0,290.0
BR0117,5,390.0,292.0,276.0
BR0117,5,400.0,300.0,280.0
BR0117,5,400.0,300.0,285.0
BR0117,5,400.0,300.0,265.0
BR0117,5,400.0,301.0,267.0
BR0117,5,398.0,297.0,278.0
BR0117,5,396.0,295.0,278.0
BR0118,5,400.0,299.0,234.0
BR0118,5,398.0,297.0,237.0
BR0118,5,396.0,295.0,249.0
BR0118,5,400.0,300.0,250.0
BR0118,5,398.0,297.0,249.0
BR0118,5,398.0,297.0,239.0
BR0118,5,400.0,300.0,245.0
BR0118,5,400.0,300.0,229.0
BR0118,5,396.0,295.0,242.0
BR0118,5,396.0,295.0,239.0
BR0118,5,400.0,300.0,234.0
BR0119,5,400.0,300.0,194.0
BR0119,5,390.0,292.0,211.0
BR0119,5,390.0,292.0,212.0
BR0119,5,398.0,297.0,199.0
BR0119,5,400.0,298.0,204.0
BR0119,5,396.0,295.0,209.0
BR0119,5,396.0,295.0,211.0
BR0119,5,400.0,300.0,204.0
BR0119,5,396.0,295.0,204.0
BR0119,5,400.0,300.0,199.0
BR0119,5,398.0,297.0,209.0
BR0119,5,396.0,295.0,202.0
BR0119,5,398.0,297.0,204.0
BR0120,5,400.0,299.0,234.0
BR0120,5,398.0,297.0,237.0
BR0120,5,396.0,295.0,227.0
BR0120,5,396.0,295.0,249.0
BR0120,5,400.0,300.0,250.0
BR0120,5,398.0,297.0,249.0
BR0120,5,398.0,297.0,229.0
BR0120,5,398.0,297.0,239.0
BR0120,5,396.0,295.0,229.0
BR0120,5,400.0,300.0,245.0
BR0120,5,390.0,296.0,229.0
BR0120,5,400.0,300.0,229.0
BR0120,5,400.0,300.0,224.0
BR0120,5,396.0,295.0,242.0
BR0120,5,396.0,295.0,239.0
BR0120,5,391.0,292.0,239.0
BR0120,5,393.0,294.0,236.0
BR0120,5,398.0,297.0,224.0
BR0120,5,400.0,300.0,234.0
BR0120,5,400.0,299.0,224.0
BR0121,5,398.0,297.0,363.0
BR0121,5,398.0,297.0,358.0
BR0121,5,400.0,300.0,362.0
BR0122,5,400.0,300.0,362.0
BR0123,5,400.0,300.0,296.0
BR0123,5,389.0,294.0,299.0
BR0123,5,396.0,295.0,293.0
BR0123,5,396.0,295.0,288.0
BR0123,5,396.0,295.0,308.0
BR0123,5,398.0,297.0,303.0
BR0123,5,396.0,295.0,298.0
BR0123,5,398.0,297.0,288.0
BR0123,5,396.0,295.0,313.0
BR0123,5,390.0,292.0,315.0
BR0123,5,396.0,295.0,296.0
BR0123,5,400.0,300.0,311.0
BR0123,5,400.0,300.0,290.0
BR0123,5,398.0,297.0,293.0
BR0123,5,400.0,300.0,285.0
BR0123,5,400.0,300.0,301.0
BR0123,5,389.0,290.0,299.0
BR0123,5,390.0,292.0,296.0
BR0124,5,400.0,300.0,362.0
BR0125,5,390.0,292.0,212.0
BR0125,5,393.0,294.0,221.0
BR0125,5,396.0,295.0,227.0
BR0125,5,398.0,297.0,219.0
BR0125,5,400.0,298.0,204.0
BR0125,5,396.0,295.0,209.0
BR0125,5,398.0,297.0,229.0
BR0125,5,396.0,295.0,219.0
BR0125,5,396.0,295.0,211.0
BR0125,5,400.0,265.0,229.0
BR0125,5,400.0,300.0,204.0
BR0125,5,396.0,295.0,229.0
BR0125,5,400.0,300.0,214.0
BR0125,5,390.0,296.0,229.0
BR0125,5,396.0,295.0,224.0
BR0125,5,390.0,292.0,220.0
BR0125,5,400.0,300.0,229.0
BR0125,5,396.0,295.0,214.0
BR0125,5,400.0,300.0,224.0
BR0125,5,390.0,292.0,222.0
BR0125,5,398.0,297.0,209.0
BR0125,5,393.0,294.0,216.0
BR0125,5,398.0,297.0,224.0
BR0125,5,397.0,296.0,224.0
BR0125,5,390.0,292.0,225.0
BR0125,5,400.0,299.0,224.0
BR0126,5,390.0,292.0,266.0
BR0126,5,396.0,295.0,273.0
BR0126,5,396.0,295.0,266.0
BR0126,5,400.0,299.0,260.0
BR0126,5,390.0,292.0,271.0
BR0126,5,396.0,295.0,268.0
BR0126,5,396.0,295.0,288.0
BR0126,5,405.0,300.0,265.0
BR0126,5,390.0,292.0,281.0
BR0126,5,398.0,297.0,288.0
BR0126,5,398.0,297.0,283.0
BR0126,5,400.0,300.0,270.0
BR0126,5,396.0,295.0,283.0
BR0126,5,400.0,300.0,260.0
BR0126,5,396.0,295.0,263.0
BR0126,5,389.0,290.0,281.0
BR0126,5,400.0,300.0,290.0
BR0126,5,400.0,298.0,255.0
BR0126,5,390.0,292.0,276.0
BR0126,5,400.0,300.0,280.0
BR0126,5,400.0,300.0,285.0
BR0126,5,400.0,300.0,265.0
BR0126,5,400.0,300.0,255.0
BR0126,5,400.0,301.0,267.0
BR0126,5,398.0,297.0,278.0
BR0126,5,396.0,295.0,278.0
BR0127,5,390.0,292.0,212.0
BR0127,5,393.0,294.0,221.0
BR0127,5,396.0,295.0,227.0
BR0127,5,398.0,297.0,219.0
BR0127,5,400.0,298.0,204.0
BR0127,5,396.0,295.0,209.0
BR0127,5,398.0,297.0,229.0
BR0127,5,396.0,295.0,219.0
BR0127,5,396.0,295.0,211.0
BR0127,5,400.0,265.0,229.0
BR0127,5,400.0,300.0,204.0
BR0127,5,396.0,295.0,229.0
BR0127,5,400.0,300.0,214.0
BR0127,5,390.0,296.0,229.0
BR0127,5,396.0,295.0,224.0
BR0127,5,390.0,292.0,220.0
BR0127,5,400.0,300.0,229.0
BR0127,5,396.0,295.0,214.0
BR0127,5,400.0,300.0,224.0
BR0127,5,390.0,292.0,222.0
BR0127,5,398.0,297.0,209.0
BR0127,5,393.0,294.0,216.0
BR0127,5,398.0,297.0,224.0
BR0127,5,397.0,296.0,224.0
BR0127,5,390.0,292.0,225.0
BR0127,5,400.0,299.0,224.0
BR0128,5,393.0,258.0,234.0
BR0128,5,390.0,262.0,238.0
BR0128,5,390.0,262.0,228.0
BR0128,5,400.0,265.0,224.0
BR0128,5,400.0,265.0,229.0
BR0128,5,400.0,265.0,219.0
BR0128,5,393.0,258.0,239.0
BR0128,5,390.0,262.0,236.0
BR0128,5,400.0,265.0,234.0
BR0129,5,393.0,258.0,234.0
BR0129,5,390.0,262.0,238.0
BR0129,5,390.0,262.0,228.0
BR0129,5,400.0,265.0,224.0
BR0129,5,400.0,265.0,229.0
BR0129,5,400.0,265.0,219.0
BR0129,5,393.0,258.0,239.0
BR0129,5,390.0,262.0,236.0
BR0129,5,400.0,265.0,234.0
BR0130,5,396.0,295.0,273.0
BR0130,5,396.0,295.0,268.0
BR0130,5,405.0,300.0,265.0
BR0130,5,390.0,292.0,281.0
BR0130,5,398.0,297.0,283.0
BR0130,5,400.0,300.0,270.0
BR0130,5,396.0,295.0,283.0
BR0130,5,400.0,300.0,260.0
BR0130,5,389.0,290.0,281.0
BR0130,5,390.0,292.0,276.0
BR0130,5,400.0,300.0,280.0
BR0130,5,400.0,300.0,285.0
BR0130,5,400.0,300.0,265.0
BR0130,5,400.0,301.0,267.0
BR0130,5,398.0,297.0,278.0
BR0130,5,396.0,295.0,278.0
BR0131,5,400.0,300.0,296.0
BR0131,5,396.0,295.0,293.0
BR0131,5,396.0,295.0,288.0
BR0131,5,398.0,297.0,288.0
BR0131,5,398.0,297.0,283.0
BR0131,5,400.0,300.0,270.0
BR0131,5,396.0,295.0,296.0
BR0131,5,396.0,295.0,283.0
BR0131,5,400.0,300.0,290.0
BR0131,5,398.0,297.0,293.0
BR0131,5,400.0,300.0,280.0
BR0131,5,400.0,300.0,285.0
BR0131,5,398.0,297.0,278.0
BR0131,5,396.0,295.0,278.0
BR0131,5,390.0,292.0,296.0
BR0132,5,389.0,256.0,261.0
BR0132,5,400.0,265.0,255.0
BR0132,5,393.0,258.0,254.0
BR0132,5,393.0,258.0,263.0
BR0132,5,400.0,265.0,260.0
BR0132,5,388.0,255.0,255.0
BR0132,5,393.0,258.0,258.0
BR0132,5,393.0,258.0,249.0
BR0132,5,400.0,265.0,240.0
BR0132,5,390.0,262.0,255.0
BR0132,5,400.0,255.0,240.0
BR0132,5,400.0,265.0,234.0
BR0132,5,390.0,262.0,245.0
BR0132,5,400.0,265.0,250.0
BR0132,5,393.0,258.0,244.0
BR0132,5,403.0,265.0,260.0
BR0132,5,400.0,265.0,245.0
BR0132,5,400.0,265.0,240.0
BR0133,5,389.0,256.0,261.0
BR0133,5,400.0,265.0,255.0
BR0133,5,393.0,258.0,254.0
BR0133,5,393.0,258.0,263.0
BR0133,5,400.0,265.0,260.0
BR0133,5,388.0,255.0,255.0
BR0133,5,393.0,258.0,258.0
BR0133,5,393.0,258.0,249.0
BR0133,5,400.0,265.0,240.0
BR0133,5,390.0,262.0,255.0
BR0133,5,400.0,255.0,240.0
BR0133,5,400.0,265.0,234.0
BR0133,5,390.0,262.0,245.0
BR0133,5,400.0,265.0,250.0
BR0133,5,393.0,258.0,244.0
BR0133,5,403.0,265.0,260.0
BR0133,5,400.0,265.0,245.0
BR0133,5,400.0,265.0,240.0
BR0134,5,400.0,300.0,296.0
BR0134,5,389.0,294.0,299.0
BR0134,5,396.0,295.0,293.0
BR0134,5,396.0,295.0,288.0
BR0134,5,398.0,297.0,303.0
BR0134,5,396.0,295.0,298.0
BR0134,5,398.0,297.0,288.0
BR0134,5,398.0,297.0,283.0
BR0134,5,396.0,295.0,296.0
BR0134,5,396.0,295.0,283.0
BR0134,5,400.0,300.0,290.0
BR0134,5,398.0,297.0,293.0
BR0134,5,400.0,300.0,280.0
BR0134,5,400.0,300.0,285.0
BR0134,5,400.0,300.0,301.0
BR0134,5,398.0,297.0,278.0
BR0134,5,389.0,290.0,299.0
BR0134,5,396.0,295.0,278.0
BR0134,5,390.0,292.0,296.0
BR0135,5,400.0,300.0,296.0
BR0135,5,389.0,294.0,299.0
BR0135,5,396.0,295.0,293.0
BR0135,5,396.0,295.0,288.0
BR0135,5,396.0,295.0,308.0
BR0135,5,398.0,297.0,303.0
BR0135,5,396.0,295.0,298.0
BR0135,5,398.0,297.0,288.0
BR0135,5,398.0,297.0,283.0
BR0135,5,396.0,295.0,296.0
BR0135,5,400.0,300.0,290.0
BR0135,5,398.0,297.0,293.0
BR0135,5,400.0,300.0,280.0
BR0135,5,400.0,300.0,285.0
BR0135,5,400.0,300.0,301.0
BR0135,5,389.0,290.0,299.0
BR0135,5,390.0,292.0,296.0
BR0136,5,400.0,300.0,296.0
BR0136,5,389.0,294.0,299.0
BR0136,5,396.0,295.0,293.0
BR0136,5,396.0,295.0,308.0
BR0136,5,398.0,297.0,303.0
BR0136,5,396.0,295.0,298.0
BR0136,5,396.0,295.0,313.0
BR0136,5,390.0,292.0,315.0
BR0136,5,396.0,295.0,296.0
BR0136,5,400.0,300.0,311.0
BR0136,5,400.0,300.0,290.0
BR0136,5,398.0,297.0,293.0
BR0136,5,400.0,300.0,301.0
BR0136,5,400.0,298.0,326.0
BR0136,5,400.0,300.0,316.0
BR0136,5,400.0,300.0,296.0
BR0136,5,389.0,294.0,299.0
BR0136,5,396.0,295.0,293.0
BR0136,5,396.0,295.0,308.0
BR0136,5,398.0,297.0,303.0
BR0136,5,396.0,295.0,298.0
BR0136,5,396.0,295.0,313.0
BR0136,5,390.0,292.0,315.0
BR0136,5,396.0,295.0,296.0
BR0136,5,400.0,300.0,311.0
BR0136,5,400.0,300.0,290.0
BR0136,5,398.0,297.0,293.0
BR0136,5,400.0,300.0,301.0
BR0136,5,400.0,298.0,326.0
BR0136,5,400.0,300.0,316.0
BR0137,5,395.0,265.0,328.0
BR0137,5,395.0,265.0,338.0
BR0137,5,400.0,265.0,331.0
BR0137,5,405.0,274.0,340.0
BR0137,5,400.0,265.0,321.0
BR0138,5,393.0,258.0,164.0
BR0138,5,390.0,262.0,154.0
BR0138,5,400.0,265.0,158.0
BR0139,5,400.0,300.0,296.0
BR0139,5,389.0,294.0,299.0
BR0139,5,396.0,295.0,293.0
BR0139,5,396.0,295.0,288.0
BR0139,5,398.0,297.0,303.0
BR0139,5,396.0,295.0,298.0
BR0139,5,398.0,297.0,288.0
BR0139,5,396.0,295.0,296.0
BR0139,5,400.0,300.0,290.0
BR0139,5,398.0,297.0,293.0
BR0139,5,400.0,300.0,280.0
BR0139,5,400.0,300.0,285.0
BR0139,5,400.0,300.0,301.0
BR0139,5,389.0,290.0,299.0
BR0139,5,390.0,292.0,296.0
BR0140,5,390.0,292.0,266.0
BR0140,5,390.0,292.0,261.0
BR0140,5,396.0,295.0,266.0
BR0140,5,400.0,299.0,260.0
BR0140,5,390.0,292.0,271.0
BR0140,5,396.0,295.0,268.0
BR0140,5,396.0,295.0,249.0
BR0140,5,400.0,300.0,250.0
BR0140,5,405.0,300.0,265.0
BR0140,5,398.0,297.0,249.0
BR0140,5,400.0,300.0,270.0
BR0140,5,400.0,300.0,260.0
BR0140,5,400.0,300.0,245.0
BR0140,5,396.0,295.0,263.0
BR0140,5,400.0,298.0,255.0
BR0140,5,400.0,300.0,265.0
BR0140,5,400.0,300.0,255.0
BR0140,5,400.0,301.0,267.0
BR0140,5,396.0,295.0,254.0
BR0141,5,390.0,292.0,266.0
BR0141,5,390.0,292.0,261.0
BR0141,5,396.0,295.0,266.0
BR0141,5,400.0,299.0,260.0
BR0141,5,390.0,292.0,271.0
BR0141,5,396.0,295.0,268.0
BR0141,5,396.0,295.0,249.0
BR0141,5,400.0,300.0,250.0
BR0141,5,405.0,300.0,265.0
BR0141,5,398.0,297.0,249.0
BR0141,5,400.0,300.0,270.0
BR0141,5,400.0,300.0,260.0
BR0141,5,400.0,300.0,245.0
BR0141,5,396.0,295.0,263.0
BR0141,5,400.0,298.0,255.0
BR0141,5,400.0,300.0,265.0
BR0141,5,400.0,300.0,255.0
BR0141,5,400.0,301.0,267.0
BR0141,5,396.0,295.0,254.0
BR0142,5,398.0,297.0,358.0
BR0142,5,396.0,295.0,328.0
BR0142,5,400.0,298.0,326.0
BR0143,5,400.0,300.0,296.0
BR0143,5,389.0,294.0,299.0
BR0143,5,396.0,295.0,293.0
BR0143,5,396.0,295.0,273.0
BR0143,5,396.0,295.0,288.0
BR0143,5,405.0,300.0,265.0
BR0143,5,390.0,292.0,281.0
BR0143,5,396.0,295.0,298.0
BR0143,5,398.0,297.0,288.0
BR0143,5,398.0,297.0,283.0
BR0143,5,400.0,300.0,270.0
BR0143,5,396.0,295.0,296.0
BR0143,5,396.0,295.0,283.0
BR0143,5,389.0,290.0,281.0
BR0143,5,400.0,265.0,301.0
BR0143,5,400.0,300.0,290.0
BR0143,5,398.0,297.0,293.0
BR0143,5,390.0,292.0,276.0
BR0143,5,400.0,300.0,280.0
BR0143,5,400.0,300.0,285.0
BR0143,5,400.0,300.0,265.0
BR0143,5,400.0,300.0,301.0
BR0143,5,400.0,301.0,267.0
BR0143,5,398.0,297.0,278.0
BR0143,5,389.0,290.0,299.0
BR0143,5,396.0,295.0,278.0
BR0143,5,390.0,292.0,296.0
BR0144,5,400.0,299.0,234.0
BR0144,5,398.0,297.0,237.0
BR0144,5,396.0,295.0,227.0
BR0144,5,398.0,297.0,219.0
BR0144,5,398.0,297.0,229.0
BR0144,5,398.0,297.0,239.0
BR0144,5,396.0,295.0,229.0
BR0144,5,400.0,300.0,245.0
BR0144,5,400.0,300.0,214.0
BR0144,5,390.0,296.0,229.0
BR0144,5,396.0,295.0,224.0
BR0144,5,400.0,300.0,229.0
BR0144,5,400.0,300.0,224.0
BR0144,5,396.0,295.0,242.0
BR0144,5,396.0,295.0,239.0
BR0144,5,391.0,292.0,239.0
BR0144,5,393.0,294.0,236.0
BR0144,5,398.0,297.0,224.0
BR0144,5,397.0,296.0,224.0
BR0144,5,400.0,265.0,245.0
BR0144,5,400.0,300.0,234.0
BR0144,5,390.0,292.0,225.0
BR0144,5,400.0,299.0,224.0
BR0145,5,400.0,300.0,194.0
BR0145,5,396.0,295.0,194.0
BR0145,5,398.0,297.0,194.0
BR0145,5,391.0,292.0,198.0
BR0145,5,398.0,297.0,189.0
BR0145,5,398.0,297.0,199.0
BR0145,5,400.0,298.0,204.0
BR0145,5,400.0,300.0,204.0
BR0145,5,400.0,300.0,188.0
BR0145,5,390.0,292.0,202.0
BR0145,5,396.0,295.0,204.0
BR0145,5,394.0,295.0,194.0
BR0145,5,400.0,300.0,199.0
BR0145,5,396.0,295.0,202.0
BR0145,5,393.0,294.0,201.0
BR0145,5,398.0,297.0,204.0
BR0146,5,390.0,292.0,195.0
BR0146,5,400.0,300.0,194.0
BR0146,5,400.0,300.0,183.0
BR0146,5,394.0,295.0,189.0
BR0146,5,396.0,295.0,194.0
BR0146,5,398.0,297.0,194.0
BR0146,5,391.0,292.0,198.0
BR0146,5,398.0,297.0,189.0
BR0146,5,398.0,297.0,199.0
BR0146,5,400.0,300.0,188.0
BR0146,5,400.0,300.0,183.0
BR0146,5,394.0,295.0,194.0
BR0146,5,400.0,300.0,199.0
BR0146,5,396.0,295.0,189.0
BR0147,5,400.0,299.0,234.0
BR0147,5,398.0,297.0,237.0
BR0147,5,396.0,295.0,227.0
BR0147,5,398.0,297.0,229.0
BR0147,5,398.0,297.0,239.0
BR0147,5,396.0,295.0,229.0
BR0147,5,400.0,300.0,245.0
BR0147,5,400.0,300.0,229.0
BR0147,5,400.0,300.0,224.0
BR0147,5,396.0,295.0,242.0
BR0147,5,396.0,295.0,239.0
BR0147,5,391.0,292.0,239.0
BR0147,5,393.0,294.0,236.0
BR0147,5,398.0,297.0,224.0
BR0147,5,400.0,300.0,234.0
BR0147,5,400.0,299.0,224.0
BR0148,5,390.0,292.0,211.0
BR0148,5,390.0,292.0,212.0
BR0148,5,398.0,297.0,199.0
BR0148,5,400.0,298.0,204.0
BR0148,5,396.0,295.0,209.0
BR0148,5,396.0,295.0,211.0
BR0148,5,400.0,300.0,204.0
BR0148,5,400.0,300.0,214.0
BR0148,5,396.0,295.0,204.0
BR0148,5,396.0,295.0,214.0
BR0148,5,400.0,300.0,199.0
BR0148,5,398.0,297.0,209.0
BR0148,5,393.0,294.0,216.0
BR0148,5,396.0,295.0,202.0
BR0148,5,398.0,297.0,204.0
BR0149,5,390.0,292.0,195.0
BR0149,5,400.0,300.0,194.0
BR0149,5,390.0,292.0,191.0
BR0149,5,400.0,300.0,183.0
BR0149,5,394.0,295.0,189.0
BR0149,5,396.0,295.0,194.0
BR0149,5,398.0,297.0,194.0
BR0149,5,394.0,293.0,189.0
BR0149,5,391.0,292.0,198.0
BR0149,5,398.0,297.0,189.0
BR0149,5,398.0,297.0,199.0
BR0149,5,400.0,300.0,188.0
BR0149,5,398.0,297.0,184.0
BR0149,5,400.0,300.0,183.0
BR0149,5,394.0,295.0,194.0
BR0149,5,400.0,300.0,199.0
BR0149,5,396.0,295.0,189.0
BR0149,5,393.0,294.0,201.0
BR0150,5,390.0,292.0,211.0
BR0150,5,390.0,292.0,212.0
BR0150,5,393.0,294.0,221.0
BR0150,5,398.0,297.0,219.0
BR0150,5,400.0,298.0,204.0
BR0150,5,396.0,295.0,209.0
BR0150,5,396.0,295.0,219.0
BR0150,5,396.0,295.0,211.0
BR0150,5,400.0,300.0,204.0
BR0150,5,400.0,300.0,214.0
BR0150,5,396.0,295.0,204.0
BR0150,5,390.0,292.0,220.0
BR0150,5,396.0,295.0,214.0
BR0150,5,400.0,300.0,199.0
BR0150,5,398.0,297.0,209.0
BR0150,5,393.0,294.0,216.0
BR0150,5,396.0,295.0,202.0
BR0150,5,398.0,297.0,204.0
BR0151,5,400.0,299.0,234.0
BR0151,5,390.0,292.0,261.0
BR0151,5,400.0,299.0,260.0
BR0151,5,398.0,297.0,237.0
BR0151,5,396.0,295.0,249.0
BR0151,5,400.0,300.0,250.0
BR0151,5,398.0,297.0,249.0
BR0151,5,398.0,297.0,239.0
BR0151,5,400.0,300.0,260.0
BR0151,5,400.0,300.0,245.0
BR0151,5,400.0,298.0,255.0
BR0151,5,396.0,295.0,242.0
BR0151,5,396.0,295.0,239.0
BR0151,5,400.0,300.0,255.0
BR0151,5,396.0,295.0,254.0
BR0151,5,400.0,300.0,234.0
BR0152,5,400.0,299.0,234.0
BR0152,5,393.0,294.0,221.0
BR0152,5,396.0,295.0,227.0
BR0152,5,398.0,297.0,219.0
BR0152,5,398.0,297.0,229.0
BR0152,5,396.0,295.0,219.0
BR0152,5,396.0,295.0,229.0
BR0152,5,400.0,300.0,214.0
BR0152,5,390.0,296.0,229.0
BR0152,5,396.0,295.0,224.0
BR0152,5,390.0,292.0,220.0
BR0152,5,400.0,300.0,229.0
BR0152,5,396.0,295.0,214.0
BR0152,5,400.0,300.0,224.0
BR0152,5,390.0,292.0,222.0
BR0152,5,398.0,297.0,224.0
BR0152,5,397.0,296.0,224.0
BR0152,5,400.0,300.0,234.0
BR0152,5,390.0,292.0,225.0
BR0152,5,400.0,299.0,224.0
BR0153,5,390.0,292.0,261.0
BR0153,5,400.0,299.0,260.0
BR0153,5,396.0,295.0,249.0
BR0153,5,400.0,300.0,250.0
BR0153,5,405.0,300.0,265.0
BR0153,5,398.0,297.0,249.0
BR0153,5,400.0,300.0,260.0
BR0153,5,400.0,300.0,245.0
BR0153,5,396.0,295.0,263.0
BR0153,5,400.0,298.0,255.0
BR0153,5,396.0,295.0,242.0
BR0153,5,400.0,300.0,265.0
BR0153,5,400.0,300.0,255.0
BR0153,5,396.0,295.0,254.0
BR0154,5,400.0,299.0,234.0
BR0154,5,398.0,297.0,237.0
BR0154,5,396.0,295.0,227.0
BR0154,5,398.0,297.0,229.0
BR0154,5,398.0,297.0,239.0
BR0154,5,396.0,295.0,229.0
BR0154,5,400.0,300.0,245.0
BR0154,5,400.0,300.0,229.0
BR0154,5,400.0,300.0,224.0
BR0154,5,396.0,295.0,242.0
BR0154,5,396.0,295.0,239.0
BR0154,5,391.0,292.0,239.0
BR0154,5,393.0,294.0,236.0
BR0154,5,398.0,297.0,224.0
