codigo_producto,volumen_producto_total,cajas_asignables_id
BR0139,71748,057b7f8c3772129fb0b8cccf3c827c80; 8eab0cbfe7d0e1a9e77336d53f090da8; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; bd62436e72b572461e548cf6e4bfdd7d
BR0140,16510,17eb41b333100d37e5061f79b4ac6d1b; 1e7a707b9183161f7ace342c7f4cd2e6; 26faf9a11f723e796c11396a6a8ebbeb; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 41136b77a9847287fa2ca119a0fa7f1e; 52ed6fca650b46cc25cfee09bbc5cb44; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; 81b0d8fe9c9138cab4b219072e8c19c3; 92ebeda4822ea1dc90f321dee5355f6e; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb; ecf787428007d25a0f29d1b250a67a26
BR0141,57749,17eb41b333100d37e5061f79b4ac6d1b; 1e7a707b9183161f7ace342c7f4cd2e6; 26faf9a11f723e796c11396a6a8ebbeb; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 41136b77a9847287fa2ca119a0fa7f1e; 52ed6fca650b46cc25cfee09bbc5cb44; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; 81b0d8fe9c9138cab4b219072e8c19c3; 92ebeda4822ea1dc90f321dee5355f6e; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb; ecf787428007d25a0f29d1b250a67a26
BR0142,29780,45d3118bfae802ddfa0399a8135c2361; 46538be6ce954d7b010ddb9c9fb00f15
BR0143,280409,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 2e7072e1d4bab0ba69dc9fbcc31fec42; 44dcef2d118371320d6b3f36794b10c0; 47c07ae5e4f5be415e627b0a32de919e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 7632b3c0a3c65e1b117ccd6cba79974b; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; 9ee5a9d773daf4331eb9a9a32fd5c416; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; bd62436e72b572461e548cf6e4bfdd7d; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e; f5067cc6a3b074ffb10fb6fb4be1e49b
BR0144,145199,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 304075b644c240eec0e5f51ec37ab9e1; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 7da91c27eac81d6700500603e8a6f2b6; 8e2fe7956d42472482d9dd1c9658d7a3; b0c3bde6052f0c0a93c21025c8eefd63; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; dc1de49033a3ee1314e007b70f96e862; dcb0e779a9fa066abfd5ba5d40a9f80e; efbf9fb4de26ed4bd82dc7987c339263; f5f3efff7c88ba437f641c49fa136da5
BR0145,82540,026560e43f3fc6afe0ce89d7ddf61626; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; d66062da2ea02af9a197381fef2d9894; fce36b1b860f566c05d3e06484e6f4e2
BR0146,73335,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 74672f3b7169d951bca4a5beba21c127; 881d2510504c58b1ba4b294fb0c5fc6f; d66062da2ea02af9a197381fef2d9894
BR0147,854892,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; e0f0d757e0995cc6d8f42ce6a520228e; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0148,324788,42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; d66062da2ea02af9a197381fef2d9894; d81b530895a2d13487237f6d150a1ad3; fce36b1b860f566c05d3e06484e6f4e2
BR0149,36155,026560e43f3fc6afe0ce89d7ddf61626; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; d66062da2ea02af9a197381fef2d9894
BR0150,134280,51aad97f31764e75e2acc0338a14bf47; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; 8bf863b2f8f69860aa58c46da51f27e0; b2890b93821dc2fabaab0a8bdffc0ba8; d81b530895a2d13487237f6d150a1ad3; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0151,95425,1e7a707b9183161f7ace342c7f4cd2e6; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; ca51e9959c92f5ee112b262b32b0906b; ecf787428007d25a0f29d1b250a67a26
BR0152,118353,0378f85c226113f4ac40fd360217bb8a; 304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 5d219924f97f53b637007a637c7ee7e6; 76f02fc8024ed33733b8fd8029000089; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0153,173204,1e7a707b9183161f7ace342c7f4cd2e6; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 41136b77a9847287fa2ca119a0fa7f1e; 52ed6fca650b46cc25cfee09bbc5cb44; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; 81b0d8fe9c9138cab4b219072e8c19c3; 92ebeda4822ea1dc90f321dee5355f6e; b6e81429b597286a1180f3ea4b629731; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; ecf787428007d25a0f29d1b250a67a26
BR0154,182630,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; e0f0d757e0995cc6d8f42ce6a520228e; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0155,54010,0378f85c226113f4ac40fd360217bb8a; 304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 5d219924f97f53b637007a637c7ee7e6; 76f02fc8024ed33733b8fd8029000089; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0156,15948,026560e43f3fc6afe0ce89d7ddf61626; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; d66062da2ea02af9a197381fef2d9894
BR0157,457363,173e7987f487b6c7b81b4264f2b747eb; 17eb41b333100d37e5061f79b4ac6d1b; 26faf9a11f723e796c11396a6a8ebbeb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 6ecff7742d4a01e1ada1f078a109ba73; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; cdb9a6015047b3cac1a67886a85826eb; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0158,18452,12cda4806343d3747bf24b8ec4cdadcb; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; bb1778b417b37db9194a7958762985ee; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222
BR0159,327232,12cda4806343d3747bf24b8ec4cdadcb; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; bb1778b417b37db9194a7958762985ee; bee1ee50d857c700c72bb718c6f645db; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222
BR0160,160367,12cda4806343d3747bf24b8ec4cdadcb; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; bb1778b417b37db9194a7958762985ee; bee1ee50d857c700c72bb718c6f645db; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222
BR0161,23617,42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; d66062da2ea02af9a197381fef2d9894; d81b530895a2d13487237f6d150a1ad3; fce36b1b860f566c05d3e06484e6f4e2
BR0162,110959,29a2bc4fc890e39d70390e626d735e03; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; ca51e9959c92f5ee112b262b32b0906b; dcb0e779a9fa066abfd5ba5d40a9f80e; ecf787428007d25a0f29d1b250a67a26
BR0163,55634,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 304075b644c240eec0e5f51ec37ab9e1; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 7da91c27eac81d6700500603e8a6f2b6; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0164,8847,14d18b4fe55db299198b72b757676714; 21c62b75156dd5065f3a69d3ca17bd2a; 4c289dfcdb1f9fab8de1224c88f288d0
BR0165,12486,51aad97f31764e75e2acc0338a14bf47; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; 8bf863b2f8f69860aa58c46da51f27e0; b2890b93821dc2fabaab0a8bdffc0ba8; d81b530895a2d13487237f6d150a1ad3; dbecb0982c417d486700d87684779314; eb35ea3a60188f7974c4d3e95df76b3e; f01b49bf8183944154fdfa651ba118c4; fce36b1b860f566c05d3e06484e6f4e2
BR0166,29944,14d18b4fe55db299198b72b757676714; 21c62b75156dd5065f3a69d3ca17bd2a; 5540053054e3b007c2b33cf079112b44; 5b4cc53c24420ba0af64043ef301d562
BR0167,3705,21c62b75156dd5065f3a69d3ca17bd2a; 5540053054e3b007c2b33cf079112b44
BR0168,49781,51aad97f31764e75e2acc0338a14bf47; 8160c89bbb62d764c17dc0473fdc343d; b2a1bd10e103dae56072fe8ba4f0ca15; d81b530895a2d13487237f6d150a1ad3; e0f0d757e0995cc6d8f42ce6a520228e; fcc3ee3ebc86c553e5f951274d02868e
BR0169,20923,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 2fc396cb826bcbc3b29d2c06311d798b; 304075b644c240eec0e5f51ec37ab9e1; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; dcb0e779a9fa066abfd5ba5d40a9f80e; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0170,7370,14d18b4fe55db299198b72b757676714; 21c62b75156dd5065f3a69d3ca17bd2a; 5540053054e3b007c2b33cf079112b44; 5b4cc53c24420ba0af64043ef301d562
BR0171,54930,079828584749f89c6e998317886ea4cf; 0c16d97fd1cb7d10a71d89cb360a797d; 0f3597b5713aff62bf730b874b95fd1b; 12cda4806343d3747bf24b8ec4cdadcb; 178715e6ca333e5115401f00656608e8; 1e88f58b415233ddb0092e1d2c28df9b; 2aaaa77d77af6aa72778a4150b345b3a; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; 943e0903ad219cb18a0fe562dc236b51; a605d791d310a87baa2feab30fb797ca; caf23015f00564375858e0103ede771c; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222; f609bd5b4ffc901bae0837e2befee31d
BR0172,39018,1e7a707b9183161f7ace342c7f4cd2e6; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; ca51e9959c92f5ee112b262b32b0906b; ecf787428007d25a0f29d1b250a67a26
BR0173,329481,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 5d219924f97f53b637007a637c7ee7e6; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; b9398e343219088e12e38f6e5de941dd; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0174,49557,12cda4806343d3747bf24b8ec4cdadcb; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; bb1778b417b37db9194a7958762985ee; bee1ee50d857c700c72bb718c6f645db; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222
BR0175,18028,31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0176,18642,3cf1a63192a337f8ff673510206eeb38; 422f2d20698727bf9c992c916d6e1280; a2de065ba628ff467813c87f29407f52
BR0177,2754,3cf1a63192a337f8ff673510206eeb38; 422f2d20698727bf9c992c916d6e1280; a2de065ba628ff467813c87f29407f52
BR0178,75216,3cf1a63192a337f8ff673510206eeb38; 422f2d20698727bf9c992c916d6e1280; a2de065ba628ff467813c87f29407f52; de625e52b93ea2a6217778fe2b09fc61
BR0179,26499,14d18b4fe55db299198b72b757676714; 21c62b75156dd5065f3a69d3ca17bd2a; 5540053054e3b007c2b33cf079112b44; 885aee15b4c95bd5d5555f83e9a85673; e53adffdcabd1407844bfa9dabe381fb; e9213639f465101cf8b1650e880514c2
BR0180,34641,3cf1a63192a337f8ff673510206eeb38; 422f2d20698727bf9c992c916d6e1280; a2de065ba628ff467813c87f29407f52
BR0181,32410,3cf1a63192a337f8ff673510206eeb38; 422f2d20698727bf9c992c916d6e1280; a2de065ba628ff467813c87f29407f52
BR0182,338761,1e7a707b9183161f7ace342c7f4cd2e6; 41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; 92ebeda4822ea1dc90f321dee5355f6e; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb
BR0183,38855,6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; c8c092bbf8da5f80452c66c38d27305f; d20c085d39ceb93f1f9dbe59c29a4786; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0184,5895,51aad97f31764e75e2acc0338a14bf47; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; 8bf863b2f8f69860aa58c46da51f27e0; b2890b93821dc2fabaab0a8bdffc0ba8; d81b530895a2d13487237f6d150a1ad3; fce36b1b860f566c05d3e06484e6f4e2
BR0185,47249,8b7268f62c39e84c6021139d1853033a; 9d663d6fbbf9278fd6d1ff5b0f69fcf0; ca4da811f5581149b5b3f47ec84c9c5a
BR0186,79871,0378f85c226113f4ac40fd360217bb8a; 304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 5d219924f97f53b637007a637c7ee7e6; 76f02fc8024ed33733b8fd8029000089; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0187,614,8b7268f62c39e84c6021139d1853033a; 9d663d6fbbf9278fd6d1ff5b0f69fcf0
BR0188,170713,54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d
BR0189,560602,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54
BR0189,553793,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54
BR0190,17369,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54
BR0191,88246,6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; c8c092bbf8da5f80452c66c38d27305f; d20c085d39ceb93f1f9dbe59c29a4786; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0192,93784,22a6616ef34a0a850df2b9b66c6692d5; 2c0e605cb6fa10bcf22f05f1b2438c89; 623e13a6f27840cacf8833829b96bf96; 7020820d5a0bbcdbce99d2bacc1b842c; 753d01aabf3b6395956963f247d3e588; d2932d6ed51161bd7a1ea59210d291e9; e44f97bd70a4b2cae9c6a92f763a956e; fdfc2140b8ceabc8da48b6c2886fe22d
BR0193,352706,8b7268f62c39e84c6021139d1853033a; 9d663d6fbbf9278fd6d1ff5b0f69fcf0; ca4da811f5581149b5b3f47ec84c9c5a
BR0193,331411,8b7268f62c39e84c6021139d1853033a; 9d663d6fbbf9278fd6d1ff5b0f69fcf0; ca4da811f5581149b5b3f47ec84c9c5a
BR0194,48228,057b7f8c3772129fb0b8cccf3c827c80; 895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0195,315717,895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0195,325352,895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0196,31013,057b7f8c3772129fb0b8cccf3c827c80; 3216248606458db16bd58ae68fc13c33; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; bd62436e72b572461e548cf6e4bfdd7d; d85c4a361706e14cbb988a121812673a
BR0197,61138,51aad97f31764e75e2acc0338a14bf47; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; d81b530895a2d13487237f6d150a1ad3; fce36b1b860f566c05d3e06484e6f4e2
BR0198,216760,30cfce68c5506ad8e83e32665dba84af; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; 8bf863b2f8f69860aa58c46da51f27e0; b2890b93821dc2fabaab0a8bdffc0ba8; d66062da2ea02af9a197381fef2d9894; d81b530895a2d13487237f6d150a1ad3; dbecb0982c417d486700d87684779314; eb35ea3a60188f7974c4d3e95df76b3e; f01b49bf8183944154fdfa651ba118c4; fce36b1b860f566c05d3e06484e6f4e2
BR0199,43003,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; efbf9fb4de26ed4bd82dc7987c339263
BR0200,70691,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe
BR0201,18969,7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; efbf9fb4de26ed4bd82dc7987c339263
BR0202,81074,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 1c348ae6809fc040f1b83767e08a5344; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; e0d433aeaa4baf03cc4513652ee489fe
BR0203,319106,2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 623e13a6f27840cacf8833829b96bf96; c8c092bbf8da5f80452c66c38d27305f
